particle_id,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,K0_eV,speed_m_per_s,r_larmor_m,r_source_m,phi0_rad,theta_rad,theta_deg,angle_component_1_deg,angle_component_2_deg,guiding_center_x_m,guiding_center_y_m,guiding_center_r_m
173,-0.01359458079234687,0.007092880869179438,1.5,-5691514.6744358735,-12002351.107505752,389668.85615966865,103807.12844823625,13289153.969106693,0.015622834785353043,0.015333674900167217,2.660702129262639,0.048071490551205825,2.7542935234871093,-2.1820644733554277,1.6806925500052459,0.0005154783449216032,0.0004018910857943644,0.0006536316768058969
174,-0.01106240854958474,0.01061813086310828,1.5,-7729201.849784579,-11240506.63787079,-278341.75308532524,109429.71532846797,13644303.750732072,0.016040351684870197,0.015333674900167217,2.376683625925068,0.16380404377944904,9.385280375738596,-9.311554676165413,-1.174068670907305,0.0021520201879674777,0.0015316198780943348,0.0026414106724235976
175,0.014620852069673904,0.004620851728927301,1.5,-445908.3595486413,13173611.729051637,-286596.1121944128,102175.03452800516,13184271.598554362,0.015499534238843883,0.015333674900167217,0.3061114916194289,0.2731208173021526,15.648670128576974,15.597772364775919,-1.2611003329037551,-0.0008661503420527954,0.0040966383255134405,0.004187202166734219
176,0.013384753754561838,-0.007481306896108521,1.5,5329423.236023857,12501717.16604835,-971073.8007345072,109119.14534919543,13624928.199994741,0.0160175736337807,0.015333674900167217,5.773502434980315,0.12828555973172492,7.350221145101264,-6.103964116205266,-4.094798279521493,-0.0013123640809623825,-0.0012159946790043681,0.0017891178106450047
177,-0.009097563442610212,0.012343254244797047,1.5,-9729535.313578693,-8861218.663957585,3554169.280462973,109224.07097136909,13631477.282482328,0.016025272787085498,0.015333674900167217,2.205956103401156,0.28294175809811345,16.211368587033384,-5.79539638782377,15.140074378042268,0.0013197554857219927,0.0009051353776622865,0.0016003201535908817
178,0.01156967743880919,-0.010063008988663765,1.5,7632302.017037864,10938616.880759278,222141.8952578353,104602.49019607287,13339967.030129453,0.015682571022824752,0.015333674900167217,5.567322628084932,0.10794302809669405,6.184679937802633,-6.110351592819091,0.9559651380628781,-0.0012898473063814603,-0.0010904142154154108,0.001688996517154347
179,-0.01420152855505038,0.005782574914699056,1.5,-4214338.9713476,-11634298.71695095,-344915.0569700645,90073.03754252788,12378874.18132967,0.014552702648578454,0.015333674900167217,2.7549121969853543,0.04804968447312046,2.753044127245085,-2.2424666819315844,-1.5970582791449421,-0.0005241547266705681,0.0008281646014544064,0.000980099374856057
180,-0.006683341064523291,-0.013800526734848738,1.5,10888385.542102154,-7444547.099747732,1426482.4969213642,103461.18249862583,13266991.880145425,0.015596780857831016,0.015333674900167217,4.261394984101741,0.18340393457129567,10.508271397028732,8.487843422677617,6.195182143062505,0.002068527539114846,-0.0010000543497038564,0.002297588928080505
181,-0.014305139244494322,-0.005521284011862327,1.5,5833858.84492487,-11151620.116617968,-882752.7250239342,93561.81079674208,12616330.39442943,0.014831858055659838,0.015333674900167217,3.5099417087403175,0.13340280841493785,7.643417897368242,-6.5003558641195385,-4.020847024398702,-0.0011952062061721565,0.0013370467070990396,0.0017933799854567421
182,0.005018959261760015,0.014489017698685148,1.5,-12349348.44475703,5135595.9187313225,364349.57271492365,105224.84686312388,13379592.783849971,0.015729155373119728,0.015333674900167217,1.2373344747017945,0.06646974323304822,3.8084357525719263,3.4736395404573046,1.5614132138673804,-0.001018488024138662,-2.8974259847684355e-05,0.001018900075104324
183,0.004472718977998794,0.014666845976141821,1.5,-11930463.041711561,2856339.1829122715,3456162.8255978646,95482.68994991525,12745182.752496336,0.014983337909566423,0.015333674900167217,1.2748004466890086,0.28113956284414754,16.10811040512263,-3.4068955517711266,15.743706155887882,0.001114783984596923,0.0006412990190732375,0.0012860823318038737
184,0.009997983269818303,-0.011625915726533176,1.5,9169614.525416005,9407768.459491586,-188502.2729015069,101468.76070463558,13138625.157869978,0.015445871921211822,0.015333674900167217,5.422644943751908,0.08912055244763648,5.106231523123869,-5.039451369576154,-0.8231222639565287,-0.0010618639321305669,-0.0008460441779775934,0.0013576987005405768
185,-0.013541690252847427,-0.007193344913178784,1.5,5717772.174333134,-11879491.27538841,-696174.3036375787,102454.1665698826,13202268.375572924,0.015520691392616309,0.015333674900167217,3.629887554504891,0.06601796360295163,3.7825506864974106,2.272936027864134,-3.0234833403144865,0.00042393389153982074,-0.00047148660469986756,0.0006340501264154954
186,-0.011741147738412002,-0.009862405169572017,1.5,10230455.449558627,-8604438.217582505,791920.3900391487,105408.36548468485,13391255.118537543,0.015742865706257488,0.015333674900167217,3.840244541922465,0.18261402398796944,10.463012854411424,-9.892701014546402,3.407213616486539,-0.0016257019390354052,0.002164599381577219,0.002707101268388007
187,-0.010924474694606386,-0.010759992499575583,1.5,10467946.511249969,-6955299.504952994,-3172661.759506988,98762.7504673618,12962248.184872396,0.01523852175313584,0.015333674900167217,3.919405708295698,0.32081418625281044,18.381298880209954,-11.589501775580823,-14.267291162565394,-0.0027477694430054246,0.0015462084269356382,0.0031529347299684343
188,0.0003851039545922456,-0.015328838210646479,1.5,13288428.891520701,12312.946436573151,581207.6640948977,103994.45166606511,13301138.912230587,0.015636924379526736,0.015333674900167217,4.737506537214743,0.04995392010773746,2.862148792307055,1.3851573383497475,2.5046426606046173,0.00037062875712319147,0.00029314416774681336,0.00047254542500235205
189,-0.013966189504381419,0.006329860715033498,1.5,-4505805.703608663,-11903719.87828574,853040.4727157699,95652.46338990776,12756508.53593798,0.014996652590390713,0.015333674900167217,2.716058006049643,0.09234501237697643,5.2909794682841,-3.6431907932990506,3.8368769301900896,2.7917977697970026e-05,0.001032799800093142,0.0010331770615684315
190,-0.015230424582399446,-0.001776443915202724,1.5,810751.1487875276,-13257300.631295497,1589680.1391984273,105181.88858412046,13376861.38071148,0.015725944313930856,0.015333674900167217,3.257705846608808,0.1311635982523444,7.515120605608834,3.1382925407636475,6.82848135718578,0.00035496316643470437,-0.0008233184356584336,0.0008965779921570694
191,0.014650695016561006,0.004525342139079937,1.5,-2711753.7812904157,12990976.06088169,2161490.249623338,106269.72990807155,13445858.384051232,0.01580705773818399,0.015333674900167217,0.29958575175170965,0.1865197509771627,10.686794526822535,5.3274723538645885,9.264211546447576,-0.000621599455415376,0.0013373828903464834,0.001474780959452693
192,0.013999895803616299,-0.0062549583077671144,1.5,5670486.44127204,11538103.285389328,-451944.12761711277,97273.61930219809,12864155.52609069,0.015123203245624741,0.015333674900167217,5.863007306974184,0.05074122193944076,2.907257864466573,2.096861932877502,-2.013782094704381,0.0004356100873831731,0.00041131051796255286,0.000599109748223645
193,-0.00758995432238468,-0.013323444724549736,1.5,10655809.61152272,-6278187.775038389,338380.06481687585,89978.92735727888,12372405.638513753,0.01454509817835033,0.015333674900167217,4.194570267270344,0.031007908307076528,1.7766222775241305,0.8366973516578158,1.5672664925671784,-0.00020926698977781748,-0.0007963904476560695,0.0008234260246849767
194,0.003999676830027582,0.014802843348470544,1.5,-13131106.427776953,2229418.3555818526,1688578.1846191348,105950.22954698223,13425630.655853085,0.01578327786051403,0.015333674900167217,1.3069013297951562,0.15816461784296867,9.06216507070166,-5.455056822424955,7.236379677211538,0.0013787549325420313,-0.0006341894940224951,0.0015176170394198562
195,-0.015302290216647963,-0.0009805610993192377,1.5,479727.65617445804,-13222231.149138844,-685141.3002838382,103175.43937563451,13248658.565557146,0.015575228067822983,0.015333674900167217,3.2055845310778532,0.05869212281170434,3.362810927774161,1.5871584612112726,-2.964696503010516,0.00024186957087164902,-0.00041658946261451167,0.0004817132649980518
196,0.00876686751787401,-0.012580286954917351,1.5,9903762.194386411,8198300.90222614,-3701985.377341361,105217.69679147692,13379138.201709732,0.015728620962750954,0.015333674900167217,5.321013481148693,0.2920291536969322,16.732038001611457,-4.621108068767287,-16.081245471173677,-0.0008711200330144137,-0.0009373455851346395,0.0012796354394476706
197,0.010404758444250624,0.01126332933287549,1.5,-9923476.992210945,8958303.166388944,-706298.1451187187,105349.42911789328,13387510.907770433,0.01573846398238913,0.015333674900167217,0.8250011957278632,0.05401307063562706,3.0947209859634293,-0.6565258840080084,-3.0242803680528634,-0.00012669379499281527,-0.00040278890956257224,0.00042224426977318177
198,0.015123144951799209,0.0025322070829393445,1.5,-1084286.9411248143,12584914.618250031,589599.8540744667,93991.8419971793,12645290.90639127,0.01486590426317093,0.015333674900167217,0.16590022371439062,0.09254023723402828,5.302165028649216,4.577746823190029,2.6752921361608952,0.00032821953173418385,0.0012575107568610717,0.0012996389362561866
199,0.005966700234249119,-0.014125157495002653,1.5,12695990.39724764,1671734.2083865872,-1097419.36212434,97097.68915665224,12852517.134276057,0.015109521059918267,0.015333674900167217,5.1120693852456816,0.28171472438849865,16.141064734152174,15.360882117692855,-4.957546905318688,0.004001396242485509,0.0008003494916517979,0.00408065328080743
200,-0.004740049243633241,-0.014582644448519961,1.5,12731054.242634052,-3629296.0818690825,691787.4383435672,103294.85072355572,13256323.096492887,0.015584238551168623,0.015333674900167217,4.3981142982575445,0.06373159893148983,3.6515516403948345,-2.093220679871143,2.9920321802798164,-0.0004734199904858922,0.00038408387281723376,0.0006096285006050384
201,-0.014192694145440417,0.005804224223615025,1.5,-6535457.713233564,-11329692.18986226,-36177.953386357956,100558.82279377322,13079581.089729182,0.015376459246502572,0.015333674900167217,2.753387287855131,0.13504130257917824,7.737296697736031,7.7356635941430065,-0.15896209311466494,-0.0008734181657505651,-0.0018789116884126832,0.0020719962415788502
202,0.008056703378019366,-0.013046498251355782,1.5,9977952.50431229,9391378.059771843,-28244.487705233594,110365.08245737167,13702493.050206652,0.01610875948675737,0.015333674900167217,5.265604078117325,0.20191902478683837,11.569107923683296,-11.568496833395947,-0.11890822317896423,-0.0029838751400476926,-0.0013163381649158173,0.0032613274928790237
203,-0.011279936703340546,-0.01038675184610901,1.5,8949782.02000571,-9862843.925275292,-1638037.0973384073,105838.48538274075,13418548.879525462,0.01577495246810677,0.015333674900167217,3.8857902704117118,0.12259403583722817,7.024120846948738,0.41593678153320196,-7.011795081596984,0.0003149008248047123,0.00013468286587599299,0.00034249380114574163
204,0.01516495952313209,-0.0022683889890808954,1.5,2018634.1142576633,12876776.911753563,2020727.1551850217,102260.02391214034,13189753.809606023,0.015505979169628615,0.015333674900167217,6.134705217663393,0.15396889878249725,8.821768076514052,0.3990285986240608,8.812738971130516,2.691847643802002e-05,0.00010473328284390506,0.00010813725033033556
205,-0.009654324045673074,-0.011912833968672477,1.5,12197343.695512641,-4413132.132913894,987843.28907646,99472.1621417899,13008718.722948564,0.015293152886196542,0.015333674900167217,4.031330388544031,0.34212699027624216,19.60243260034203,-19.093692101924166,4.436923006754888,-0.004466210915316963,0.00242646000129354,0.005082789399333188
206,-0.015278610988054313,0.0012983189976751165,1.5,-2110491.1549102487,-13351265.881939318,402902.01179747505,107493.35901897852,13523047.126897907,0.015897801436359667,0.015333674900167217,3.0568200632541074,0.07791681277813022,4.464304525297864,4.124327094516813,1.7087834596664038,0.0004172430545548479,-0.0011827911396414842,0.0012542275098994843
207,0.01165532892002689,0.009963678723744707,1.5,-9950758.93677004,9080676.904263655,2709365.5017151195,110987.35647421778,13741068.294685831,0.016154108850057986,0.015333674900167217,0.7073089971059565,0.23347404771152477,13.377077559706386,-6.998259869501942,11.400463272925307,0.000980013144148452,-0.0017345123890552122,0.0019922246335415477
208,-0.013270703724221474,0.007681797225125928,1.5,-8418838.089964041,-9323634.075840812,-2035910.321781065,95195.97951917212,12726033.08197586,0.014960825405051024,0.015333674900167217,2.6168669671016422,0.26347190810521487,15.095828354687479,11.911919325633388,-9.273090730376158,-0.002309765570854567,-0.0022154555924653414,0.003200509408592807
209,0.014547165004258794,-0.0048478424358560125,1.5,3394910.23566235,11924515.125912623,-4002699.6329889167,99774.48032223292,13028471.930669902,0.015316374913831154,0.015333674900167217,5.961509773331282,0.3153044528903065,18.065614412296053,-2.4558989358614394,-17.89790447260778,0.0005286104641687474,-0.0008567590421234518,0.0010067100273112378
210,-0.012970484516383315,-0.008178515596016114,1.5,5416060.810474729,-11470920.502037678,611436.1700905686,94806.6581748951,12699983.703018028,0.014930201548583915,0.015333674900167217,3.704171737069637,0.13061144193552543,7.483484379023619,6.953407976342618,2.766343428720555,0.0005148205870009418,-0.001811351559375801,0.0018830917950150865
211,0.015241276273083823,-0.0016807984744014518,1.5,2295828.023739127,12815108.290130727,-449301.4448286385,99750.1556671612,13026883.686848834,0.015314507761800778,0.015333674900167217,6.173349750394226,0.07573374125130293,4.33922374043548,3.862152122308873,-1.9780403569452123,0.00017573334698446803,0.0010181951555798703,0.001033249042626549
212,-0.004337587378836633,-0.01470737643752193,1.5,12899285.842377933,-2400423.011130286,127104.83103784428,101202.06844682517,13121347.549463382,0.01542556022776243,0.015333674900167217,4.4255937282307185,0.10326390122461422,5.916585716226208,-5.890402825112367,0.5560045821396062,-0.0015156310522692908,0.0004571262865036684,0.0015830672532825482
213,0.002530738881205778,-0.015123390713036923,1.5,12835718.819867486,1199047.8774118263,-695074.6956011893,97973.12063791498,12910326.187493918,0.015177481841290795,0.015333674900167217,4.878192121791957,0.0904187899754633,5.180615054273844,4.158996338349254,-3.08893538264663,0.0011211286884063917,-3.36178847433026e-05,0.0011216326039048838
214,-0.015081595225047022,0.002768947708400605,1.5,-3291298.269617778,-12722235.649505373,239570.81608202774,101540.38306479846,13143261.330318766,0.015451322242306166,0.015333674900167217,2.960017024198734,0.07385929216854292,4.231825719081163,4.100690146207563,1.0453177705717063,-0.00012523411172087745,-0.0011003286364360677,0.0011074324769031172
215,0.014152093793337267,-0.0059025271882984925,1.5,3313978.762407211,12591235.790275086,51021.41734724113,99647.04224822621,13020148.891200071,0.015306590282631049,0.015333674900167217,5.8880437406326065,0.13783639760962388,7.8974438463185574,-7.894231352424339,0.22523467795931804,-0.0006502628466855363,-0.002006587476288603,0.002109320997330146
216,-0.014993564392561259,-0.0032116370825697703,1.5,3465140.580110074,-12767861.18165274,320366.81036901,102940.9993485969,13233597.89653088,0.015557522625888812,0.015333674900167217,3.3526050282991227,0.05917406924765963,3.3904244245057713,-3.093351267068078,1.3878601214868909,1.643445815502874e-05,0.0008620096610025075,0.0008621663105668808
217,0.012541663921231967,0.008822032193938453,1.5,-7113653.16063732,11087798.884597765,1135549.6163445709,102767.4237998628,13222436.172139877,0.015544400814185401,0.015333674900167217,0.613016244675218,0.09593129418698772,5.496458280142284,2.434014670922501,4.928146325656201,-0.0004932403706427429,0.00045916512901483277,0.0006738832828724855
218,0.011341931733966056,0.010319019841345003,1.5,-6791855.572995505,10975555.582345476,-369418.46017690346,98003.72770605287,12912342.640446952,0.01517985239937229,0.015333674900167217,0.7382094463437789,0.18625485677433257,10.671617206982885,10.543485958277095,-1.6487321371244423,-0.0015610184417228935,0.0023344605722178963,0.002808288578233882
219,-0.005802804884108,0.014193274513690998,1.5,-11560407.00800555,-5776080.985575109,826487.0964991975,98568.37818973431,12949486.579140726,0.015223519108241728,0.015333674900167217,1.9589016896356726,0.09866577555600047,5.65313252174387,-4.306035074587535,3.662781626690313,0.0009876017252395345,0.0006027683642879662,0.0011570163649155941
220,0.00868697735954429,0.012635585079401074,1.5,-10754871.06130608,5915066.087232095,-31699.72647933243,88556.34886012081,12274211.308035275,0.014429660144786275,0.015333674900167217,0.9685083025894221,0.0994862968985197,5.700144931670631,-5.698217584616577,-0.1482180839736106,0.0017331787625758498,-7.926623387480639e-06,0.001733196888527752
221,0.007385112376046182,0.013438069100030243,1.5,-9533557.570143858,8825999.409214132,-2119335.9838424744,101853.83078111331,13163531.840927228,0.015475152415316952,0.015333674900167217,1.0682860112042247,0.29213100551863347,16.737873681130658,13.878027849168864,-9.35717683829796,-0.002990802517130786,0.002230343222126124,0.003730861909124993
222,-0.012921074354162931,-0.008256356549847585,1.5,7901032.624510981,-10305078.67639845,49102.0158885754,99117.4878454331,12985506.30773838,0.015265864186807495,0.015333674900167217,3.710184563079705,0.08560303175392732,4.904692433024405,-4.899893353325809,0.21691700855490728,-0.0008063421457994956,0.0010321600565046645,0.0013097870202197941
223,-0.012858168074531136,-0.00835398705476172,1.5,6848365.3390229875,-10788885.36197022,-2171185.95602272,98759.4150442228,12962029.302007344,0.015238264432704006,0.015333674900167217,3.7177588770593863,0.16862588826179525,9.661551714045478,0.6003657345222726,-9.642880405147968,-0.00017466889015793456,-0.00030299445658607885,0.0003497354170096272
224,-0.0030329748964686336,0.015030723509578946,1.5,-13106112.731306251,101013.83925482533,-277313.10474021256,101018.40073101538,13109435.429471761,0.015411556245040503,0.015333674900167217,1.7699076647203797,0.20788233892326985,11.910780655611521,11.848053150834195,-1.2207916943924144,-0.003151727566908077,-0.00037692654515011914,0.003174186553504238
225,0.014954454209697555,0.0033890832438990322,1.5,-3308752.2709028055,12434639.905132806,-2003648.506594006,99681.39430516446,13022392.963603197,0.01530922843194303,0.015333674900167217,0.22286251325636938,0.15885740687162664,9.101858958136729,-2.114580735991216,-8.852817901933184,0.0003361929340095528,-0.0005007121632536636,0.000603107253569475
226,0.014979903751021007,-0.0032747625187431358,1.5,1213772.5341424663,13089585.453897016,737243.8994475907,101898.18009631781,13166397.36931799,0.01547852115321597,0.015333674900167217,6.067960851136062,0.13488167909352916,7.728150945697172,-7.02629813947743,3.217988734389247,-0.000408316705329077,-0.001847841902728803,0.0018924170336718055
227,-0.007707749139279846,0.013255647443635067,1.5,-11045386.211341659,-6684729.440705077,581008.9152674953,98177.21401890804,12923766.309120031,0.015193282154850855,0.015333674900167217,2.0974787019892833,0.04827489613452008,2.7659478049404127,-1.0052049383570216,2.576825623040361,0.00015087179924638816,0.0002706038267608641,0.0003098204816752214
228,-0.013970058965173619,-0.006321316196298865,1.5,3494602.150584467,-12169535.232583283,-2329165.3384355414,97419.59791416363,12873804.532527477,0.015134546694105746,0.015333674900167217,3.5665155856036086,0.23231720231293085,13.310795200817825,8.23205241059785,-10.459951337711134,0.00033654315525931573,-0.0022130341968548822,0.0022384775298852186
229,0.01014758211592173,-0.01149557145794169,1.5,8991912.661691528,9424634.046188386,-25.555204338306847,99737.53059613206,13026059.27442044,0.015313538576012599,0.015333674900167217,5.4355850074628655,0.08569415065704987,4.909913161607188,-4.909913160317344,-0.00011254354990113851,-0.0009320924034872807,-0.0009246076295066422,0.0013128958516122244
230,0.014752971323289479,0.004179883141693843,1.5,-4839731.696791109,13026762.571879804,-370519.4929069986,113597.13131920554,13901684.455334079,0.01634293048215726,0.015333674900167217,0.2760891510533259,0.0839632140411769,4.81073779891301,-4.561325345847961,-1.5288915132262864,-0.0005613940547933016,-0.0015097438187714543,0.001610741966633973
231,-0.007625163264626347,0.013303325566632239,1.5,-11779984.430562051,-5477523.5739827985,-784644.1633817116,99566.32912353512,13014874.726671426,0.015300389932988524,0.015333674900167217,2.09125966570017,0.1043661303955642,5.979738795777846,4.876671743276995,-3.4605416879521034,-0.0011857431158234372,-0.0005453175419157155,0.001305127563973603
232,-0.014776477506806402,0.004096010062837075,1.5,-4205973.40502833,-12457376.572679002,2319659.457064269,104780.3261646324,13351301.934795909,0.015695896426633257,0.015333674900167217,2.871184126905319,0.1830594580564939,10.488534346589216,3.130685050283046,10.01040278188225,-0.00013148682445568265,-0.0008485656243060408,0.0008586922637122919
233,0.014983177784807225,-0.003259749900356981,1.5,1919482.4637221773,13382214.895511197,215334.9674005034,107459.06300300344,13520889.674365519,0.015895265118054596,0.015333674900167217,6.068962925446207,0.07350199974537815,4.2113543711818195,-4.111125385291632,0.9133201553031384,-0.0007490601635740547,-0.0010031910950465332,0.0012519918138048077
234,0.0005515804672767545,0.015323751007248091,1.5,-13242681.206551611,-739555.252307774,645314.6662563863,103648.63611040819,13279005.178403119,0.015610903786524851,0.015333674900167217,1.5348167266509145,0.10381818971378667,5.948344107288473,-5.253770781876218,2.7893888560430664,0.001421007486355916,-0.0002444500299292017,0.0014418800551404913
235,0.012492213374737366,0.008891917169207715,1.5,-8688267.00362356,9053188.58699404,1975454.7167030692,94841.36353097756,12702307.99719789,0.014932934007252763,0.015333674900167217,0.6185994624007987,0.21352632423546652,12.234157193634216,-8.310113776858472,8.978675361890465,0.00184921308261575,-0.0013220784157775538,0.0022732092649780686
236,0.011218473356278893,-0.01045310678690688,1.5,8380115.173226418,9725425.101316657,-295438.0149539503,96927.40860913202,12841242.437495667,0.015096266436978052,0.015333674900167217,5.5330890736796405,0.04516279517467563,2.587637554522713,-2.226438797509176,-1.3186502168968772,-0.00021481351272778504,-0.0006013769372942516,0.0006385914703156193
237,0.0004475775352448426,-0.01532714129555679,1.5,13187984.031123018,-1438705.2764513677,-2038515.2271406278,105891.90852020397,13421935.032212343,0.01577893325605671,0.015333674900167217,4.741582315915979,0.2051912814590402,11.756594420483983,7.837097560209161,-8.76341338746032,0.002138930866771206,0.00017675730845335795,0.0021462218894881995
238,0.01531565071632818,-0.0007432557295132441,1.5,-395802.4619395946,13804776.735615758,-1157879.8861338233,112899.04089648918,13858903.497022728,0.016292636848325413,0.015333674900167217,6.23469418585221,0.11373422759384759,6.516491227307815,-4.410314971395586,-4.797267948391425,-0.0009133542820771324,-0.0012085642423721658,0.0015148741111159175
239,0.012562032199567197,-0.008793004774310944,1.5,6621229.115992617,10734143.790779708,-763056.0552246111,93839.83022764414,12635061.237327578,0.01485387818310124,0.015333674900167217,5.672481662732716,0.08373150435043818,4.797461811561399,-3.3188261348310455,-3.4642507011116273,-5.711235962910233e-05,-0.0010090353210564767,0.0010106503355572346
240,-0.0022932335383005716,0.015161222440253015,1.5,-13072005.652955234,-590475.324143013,-1013818.0357214086,101251.4783047216,13124550.274537766,0.01542932537675659,0.015333674900167217,1.7209149043800094,0.13029693217678157,7.465464297231918,6.002802851874739,-4.438413578607672,-0.0015990660649340047,-0.0002063310627070103,0.0016123227925763893
241,-0.013804861837092832,0.006674382039020244,1.5,-5319598.133665078,-11541244.252141418,-496784.0572339135,95074.4919531035,12717910.110973503,0.01495127597592777,0.015333674900167217,2.691247735305885,0.04320533169458078,2.475483158562288,-1.0563719327701746,-2.2387709145825814,-0.00023688357543896407,0.0004206202901593835,0.00048273725442160706
242,-0.013926128860741297,0.006417516723628108,1.5,-5536944.786075405,-11909864.060981741,-1512282.4105442616,102742.03024421025,13220802.456899265,0.015542480205593632,0.015333674900167217,2.709772711376278,0.11468648888748414,6.571051780426857,0.19160631108589116,-6.568257647398055,7.520177123715964e-05,-9.175947330444887e-05,0.0001186385575532506
243,0.013537579578848656,0.007201078050567009,1.5,-6504331.423666198,10642242.148763888,377119.10725816427,91524.52423636244,12478215.579275642,0.014669489183753218,0.015333674900167217,0.48886604904620096,0.06693812484850466,3.8352720423391,-3.421458075236351,1.7328982307532932,0.0010264753187604527,-0.0004454655486225397,0.0011189687819747043
244,0.006142625122497115,0.014049545990831356,1.5,-13236940.725231377,2664421.0891021155,674511.7881733795,107433.34544470404,13519271.639246175,0.015893362943137732,0.015333674900167217,1.1586279394396595,0.21920518466562422,12.5595319287261,-12.22447899084497,2.881658493139028,0.0030103105620352282,-0.0015119064909854592,0.0033686541700484506
245,0.00972328396366458,0.011856615659873662,1.5,-8912738.763210135,9083386.138028862,-2200542.6102519715,98038.17966586485,12914612.025659073,0.015182520306623249,0.015333674900167217,0.8839353520137376,0.20216967657234228,11.583469213120088,6.1283558170484635,-9.829548005424723,-0.0009552168089116998,0.0013787292943201936,0.0016772995018910933
246,0.014146387389365418,-0.005916190478172686,1.5,3801687.569336783,12507551.913856115,-157632.1926289219,100465.41467644875,13073504.930232313,0.015369316065215808,0.015333674900167217,5.887078085357736,0.10174382351412163,5.829491678883073,-5.78826981105874,-0.6920302222829716,-0.0005575898219495265,-0.0014468964253420667,0.0015506178366088
247,-0.015286089938977537,0.0012070792523723678,1.5,-594007.2530568673,-13281371.723842315,-2783447.1278645406,108447.04379593683,13582903.128461886,0.01596816862643962,0.015333674900167217,3.062790314656776,0.20914458836769093,11.983102221469581,-1.9263737013142666,-11.82724918199807,0.00032759597713167936,0.0005087596153674661,0.0006051078172207924
248,-0.009958716195123295,-0.011659569361216008,1.5,8848114.622472757,-9004065.983952893,1658331.4956323667,95290.3114525221,12732336.783371704,0.014968236086398565,0.015333674900167217,4.005505679199565,0.15693945020570307,8.991968135890325,4.9705859776002015,7.49324802713424,0.0006265351753346558,-0.0012576556479647477,0.0014050779532784852
249,0.000394091676089879,-0.01532860977697765,1.5,13151508.133575177,-112375.29480008896,-694219.4078915182,101958.55655331518,13170297.452247186,0.015483106121634097,0.015333674900167217,4.738092869204527,0.06287199197874463,3.6022997899624327,1.9604662734242084,-3.0221078351921173,0.0005262009637614965,0.00013240747263159637,0.0005426040850124653
250,0.007902121744338157,-0.01314070233593609,1.5,9498799.59128021,8375879.1732941475,1428028.6812414203,95472.18478848886,12744481.61030396,0.014982513641245206,0.015333674900167217,5.253798323031018,0.21288761539852352,12.197561872939673,-10.340953445142043,6.468786400059634,-0.0019446282301637998,-0.0019738382136051183,0.0027708511773528793
251,-0.011516281028792435,0.010124073153128318,1.5,-6719837.989769811,-11006941.509210551,12689.697743915178,97757.17483780578,12896090.299946127,0.01516074601900301,0.015333674900167217,2.420439830519502,0.17304462362704107,9.914726601259261,-9.914564694964593,0.05666116023939515,0.001423566691400712,0.0022241783259206154,0.0026407406821497264
252,-0.007464652684846099,-0.013394048911312743,1.5,10715921.261710482,-7587295.92661524,-2569236.2721333327,105216.32366190449,13379050.90009215,0.015728518330277046,0.015333674900167217,4.203949943417563,0.22087557084723314,12.655238007089263,6.091504310944675,-11.092728440100707,0.0014550325716157202,-0.0007963269017897817,0.001658691146349063
253,0.01421081363109865,-0.005759718906873745,1.5,5779690.432748739,11781913.221880162,-354964.6329067808,101304.6631883986,13127996.821942657,0.015433377165215936,0.015333674900167217,5.898113729050942,0.0759603535770217,4.35220767028481,4.0665771928895875,-1.5506971140606975,0.0003599030201823488,0.0010349309971930147,0.001095724578937291
254,-0.013236277639188056,0.007740965069185391,1.5,-6649738.518510448,-11206097.12675186,-681234.1536790463,100079.33562163898,13048360.630780276,0.015339756227392736,0.015333674900167217,2.6124026529664475,0.05261820728054411,3.014801202719718,0.364361470683801,-2.992702292344061,-6.230099576504458e-05,-7.652026374061968e-05,9.86750466746791e-05
255,0.015156344923529831,0.002325251492421761,1.5,-2202198.3067083084,12684854.704133885,1792526.1940206622,99320.27570778855,12998783.266264066,0.015281472684532855,0.015333674900167217,0.15223074851450288,0.1397221501063636,8.005489505588,-1.119491502976463,7.926827927919409,0.0002439291460028404,-0.000263670299760683,0.0003591983508391477
256,0.0009545087680677488,0.015303937367739712,1.5,-13012652.880224887,1008045.0511782215,1425446.7737515084,101323.99474076678,13129249.343021426,0.015434849638928279,0.015333674900167217,1.5085068691746568,0.10981307758869165,6.291825881174678,0.85733724904252,6.2331409225545125,-0.0002305569876124631,6.159455052357279e-06,0.00023063924952937967
257,0.0080190662075976,0.013069665760920756,1.5,-10661095.104890486,6917028.083784894,-2606748.6567897764,98927.03397579984,12973024.508843884,0.015251190485049953,0.015333674900167217,1.0204635163957245,0.20385617313835114,11.680098348515703,1.424414938608107,-11.59291764456512,-0.00011264685779648412,0.0005363978161114589,0.0005480984689821381
258,0.013073965068552856,-0.008012054875640695,1.5,7358069.201030952,10925268.609990858,805669.6791182065,102367.10688867906,13196657.917801093,0.015514095693970385,0.015333674900167217,5.733388866945258,0.07464141865178463,4.276638265616322,2.4558326515819915,3.501217051591854,0.00023013265632561113,0.0006381496245204642,0.0006783774633514082
